Name,Pstng Date,Weekly_Period,transaction_count,transaction_flow_mean,transaction_flow_total
TH10,2025-07-10,2025-07-W2,35,-531.2787454285714,-18594.75609
TH10,2025-07-11,2025-07-W2,2,-182.091065,-364.18213
TH10,2025-07-12,2025-07-W2,82,-296.1976191463415,-24288.20477
TH10,2025-07-13,2025-07-W2,9,-36.80665888888889,-331.25993
TH10,2025-07-14,2025-07-W3,113,-310.87043362831855,-35128.359
TH10,2025-07-17,2025-07-W3,16,-714.482,-11431.712
TH10,2025-07-18,2025-07-W3,15,-1984.1842066666666,-29762.7631
TH10,2025-07-19,2025-07-W3,42,-347.3499861904762,-14588.69942
TH10,2025-07-20,2025-07-W3,32,-313.53236281249997,-10033.035609999999
TH10,2025-07-21,2025-07-W4,95,-150.7952762105263,-14325.551239999999
TH10,2025-07-24,2025-07-W4,26,-264.6700396153846,-6881.4210299999995
TH10,2025-07-25,2025-07-W4,20,-28749.035725999995,-574980.7145199999
TH10,2025-07-26,2025-07-W4,28,-522.0887264285714,-14618.484339999997
TH10,2025-07-27,2025-07-W4,85,12098.853727529413,1028402.5668400001
TH10,2025-07-31,2025-08-W1,65,-256.2535246153846,-16656.4791
TH10,2025-08-02,2025-08-W1,11,-1.436150909090909,-15.79766
TH10,2025-08-03,2025-08-W1,15,-1292.8320213333334,-19392.480320000002
TH10,2025-08-04,2025-08-W2,61,-420.14550540983606,-25628.87583
TH10,2025-08-07,2025-08-W2,31,-1977.8571303225808,-61313.57104
TH10,2025-08-08,2025-08-W2,68,-82.62709073529412,-5618.64217
TH10,2025-08-09,2025-08-W2,21,-595.5589490476191,-12506.737930000001
TH10,2025-08-10,2025-08-W2,51,-1094.3690378431372,-55812.82093
TH10,2025-08-11,2025-08-W3,62,-55.57576629032258,-3445.69751
TH10,2025-08-15,2025-08-W3,24,-678.6384766666666,-16287.323439999998
TH10,2025-08-16,2025-08-W3,53,-123.65340603773585,-6553.63052
TH10,2025-08-17,2025-08-W3,8,-210.57682375,-1684.61459
TH10,2025-08-18,2025-08-W4,62,-210.04306887096772,-13022.670269999999
TH10,2025-08-21,2025-08-W4,31,-1115.7788416129033,-34589.14409
TH10,2025-08-22,2025-08-W4,64,-13.12170484375,-839.78911
TH10,2025-08-23,2025-08-W4,27,-173.90132407407404,-4695.335749999999
TH10,2025-08-24,2025-08-W4,32,-2371.6896612500004,-75894.06916000001
TH10,2025-08-25,2025-08-W5,96,-920.8634472916666,-88402.89094
TH10,2025-08-28,2025-08-W5,30,170.66125700000015,5119.837710000004
TH10,2025-08-29,2025-08-W5,32,-1136.5756325,-36370.42024
TH10,2025-08-30,2025-08-W5,30,-45.36453933333333,-1360.93618
TH10,2025-08-31,2025-08-W5,5,-5911.214293999999,-29556.07147
TH10,2025-09-01,2025-09-W1,20,-6.678214000000001,-133.56428000000002
TH10,2025-09-04,2025-09-W1,13,-958.794396153846,-12464.32715
TH10,2025-09-05,2025-09-W1,11,-287.02578,-3157.2835800000003
TH10,2025-09-06,2025-09-W1,127,-236.553171496063,-30042.25278
TH10,2025-09-07,2025-09-W1,61,-509.09878475409835,-31055.025869999998
TH10,2025-09-08,2025-09-W2,33,-4879.143781515151,-161011.74479
TH10,2025-09-11,2025-09-W2,32,-33.9212615625,-1085.48037
TH10,2025-09-12,2025-09-W2,63,-722.5767406349206,-45522.33466
TH10,2025-09-13,2025-09-W2,17,-419.5740364705883,-7132.7586200000005
TH10,2025-09-14,2025-09-W2,33,-474.2015575757576,-15648.6514
TH10,2025-09-15,2025-09-W3,126,-79.21693944444445,-9981.33437
TH10,2025-09-18,2025-09-W3,17,-107.78865176470588,-1832.40708
TH10,2025-09-19,2025-09-W3,30,-360.02564700000005,-10800.76941
TH10,2025-09-20,2025-09-W3,23,-194.35602826086958,-4470.18865
TH10,2025-09-21,2025-09-W3,34,-198.53010088235294,-6750.02343
TH10,2025-09-22,2025-09-W4,84,-286.72865297619046,-24085.20685
TH10,2025-09-25,2025-09-W4,41,-11109.969483658537,-455508.74883
TH10,2025-09-26,2025-09-W4,3,-437.03964999999994,-1311.1189499999998
TH10,2025-09-27,2025-09-W4,42,-2921.350944047618,-122696.73964999997
TH10,2025-09-28,2025-09-W4,30,36830.115724,1104903.47172
TH10,2025-09-29,2025-10-W1,46,-64.45821956521739,-2965.0780999999997
TH10,2025-10-02,2025-10-W1,19,-205.93883421052632,-3912.83785
TH10,2025-10-03,2025-10-W1,11,-303.0712809090909,-3333.7840899999997
TH10,2025-10-04,2025-10-W1,28,-558.1348582142857,-15627.77603
TH10,2025-10-05,2025-10-W1,40,-100.13790700000001,-4005.5162800000003
TH10,2025-10-06,2025-10-W2,15,-2473.4409693333337,-37101.61454
TH10,2025-10-09,2025-10-W2,9,-1166.3507188888887,-10497.156469999998
TH10,2025-10-10,2025-10-W2,14,-1460.2457071428569,-20443.439899999998
TH10,2025-10-11,2025-10-W2,17,-200.25269294117646,-3404.29578
TH10,2025-10-12,2025-10-W2,18,-249.30340388888888,-4487.46127
TH10,2025-10-16,2025-10-W3,81,-159.15248716049385,-12891.351460000002
TH10,2025-10-17,2025-10-W3,52,-330.4907163461539,-17185.51725
TH10,2025-10-18,2025-10-W3,45,-189.82931977777778,-8542.31939
TH10,2025-10-19,2025-10-W3,2,-496.64112,-993.28224
TH10,2025-10-20,2025-10-W4,82,-67.8568887804878,-5564.264879999999
TH10,2025-10-24,2025-10-W4,24,-846.78449375,-20322.82785
TH10,2025-10-25,2025-10-W4,98,-5793.2653616326525,-567740.00544
TH10,2025-10-26,2025-10-W4,17,-74.35292352941175,-1263.9996999999998
TH10,2025-10-27,2025-11-W1,71,7457.6770835211255,529495.0729299999
TH10,2025-10-30,2025-11-W1,17,-259.8869823529412,-4418.0787
TH10,2025-10-31,2025-11-W1,13,-701.1652646153846,-9115.148439999999
TW10,2025-01-03,2025-01-W1,78,1978.7027088461537,154338.81128999998
TW10,2025-01-04,2025-01-W1,54,-40.66436018518519,-2195.87545
TW10,2025-01-05,2025-01-W1,83,-234.53532012048194,-19466.43157
TW10,2025-01-06,2025-01-W2,67,-725.8879234328358,-48634.49087
TW10,2025-01-07,2025-01-W2,14,-74.07169928571429,-1037.00379
TW10,2025-01-09,2025-01-W2,23,-209.68479217391305,-4822.75022
TW10,2025-01-10,2025-01-W2,73,-607.8542031506848,-44373.35683
TW10,2025-01-11,2025-01-W2,69,-655.0580407246376,-45199.00481
TW10,2025-01-12,2025-01-W2,83,-857.0497450602409,-71135.12883999999
TW10,2025-01-13,2025-01-W3,103,-1910.9646632038834,-196829.36031
TW10,2025-01-16,2025-01-W3,18,-1583.4295216666667,-28501.73139
TW10,2025-01-17,2025-01-W3,63,-3266.329412539683,-205778.75299
TW10,2025-01-18,2025-01-W3,114,-252.15358228070176,-28745.50838
TW10,2025-01-19,2025-01-W3,300,-322.0295602,-96608.86806
TW10,2025-01-30,2025-02-W1,60,-5528.82024383333,-331729.2146299998
TW10,2025-01-31,2025-02-W1,80,-238.90650925,-19112.52074
TW10,2025-02-01,2025-02-W1,153,954.1784548366014,145989.30359000002
TW10,2025-02-02,2025-02-W1,57,-400.64840614035086,-22836.95915
TW10,2025-02-03,2025-02-W2,88,-540.808682159091,-47591.16403
TW10,2025-02-04,2025-02-W2,6,-702.0778866666666,-4212.46732
TW10,2025-02-06,2025-02-W2,78,-212.19965743589745,-16551.57328
TW10,2025-02-07,2025-02-W2,35,-436.8447414285714,-15289.56595
TW10,2025-02-08,2025-02-W2,137,-104.33486189781021,-14293.87608
TW10,2025-02-09,2025-02-W2,49,-689.3380367346938,-33777.563799999996
TW10,2025-02-10,2025-02-W3,45,-2308.0685515555556,-103863.08482
TW10,2025-02-13,2025-02-W3,30,-914.4588856666667,-27433.76657
TW10,2025-02-14,2025-02-W3,52,-169.89930903846152,-8834.76407
TW10,2025-02-15,2025-02-W3,155,-63.66259006451613,-9867.70146
TW10,2025-02-16,2025-02-W3,90,-143.69554788888888,-12932.59931
TW10,2025-02-17,2025-02-W4,60,-200.2365065,-12014.19039
TW10,2025-02-18,2025-02-W4,8,-175.38125125,-1403.05001
TW10,2025-02-20,2025-02-W4,59,-178.1235825423729,-10509.29137
TW10,2025-02-21,2025-02-W4,97,-563.4758886597938,-54657.1612
TW10,2025-02-22,2025-02-W4,217,-1296.829990875576,-281412.10802
TW10,2025-02-23,2025-02-W4,56,-59.81758392857143,-3349.7847
TW10,2025-02-24,2025-03-W1,228,-6234.177262192982,-1421392.41578
TW10,2025-03-01,2025-03-W1,103,24211.92436776699,2493828.20988
TW10,2025-03-02,2025-03-W1,15,9487.658744000002,142314.88116000002
TW10,2025-03-03,2025-03-W2,53,-460.9279566037736,-24429.1817
TW10,2025-03-06,2025-03-W2,41,-753.3560234146341,-30887.59696
TW10,2025-03-07,2025-03-W2,30,-148.84041399999998,-4465.21242
TW10,2025-03-08,2025-03-W2,127,-172.26549590551178,-21877.717979999998
TW10,2025-03-09,2025-03-W2,59,-137.50524576271187,-8112.809499999999
TW10,2025-03-10,2025-03-W3,61,-1033.2142255737704,-63026.06776
TW10,2025-03-13,2025-03-W3,11,-3853.970753636364,-42393.67829
TW10,2025-03-14,2025-03-W3,22,-1596.953499090909,-35132.97698
TW10,2025-03-15,2025-03-W3,104,-391.52723144230765,-40718.83207
TW10,2025-03-16,2025-03-W3,32,-1979.2841884374996,-63337.094029999986
TW10,2025-03-17,2025-03-W4,83,-228.6833825301205,-18980.72075
TW10,2025-03-20,2025-03-W4,25,-15179.496834800002,-379487.42087000003
TW10,2025-03-21,2025-03-W4,35,-123.29813685714284,-4315.434789999999
TW10,2025-03-22,2025-03-W4,146,-135.19343123287672,-19738.24096
TW10,2025-03-23,2025-03-W4,24,-228.21894541666666,-5477.25469
TW10,2025-03-24,2025-03-W5,189,-119.47896052910052,-22581.52354
TW10,2025-03-25,2025-03-W5,10,-661.404491,-6614.04491
TW10,2025-03-27,2025-03-W5,27,-42628.128957777786,-1150959.4818600002
TW10,2025-03-28,2025-03-W5,50,-1058.6167942,-52930.83971
TW10,2025-03-29,2025-03-W5,153,-5251.781542091502,-803522.5759399999
TW10,2025-03-30,2025-03-W5,64,-165.0805096875,-10565.15262
TW10,2025-03-31,2025-04-W1,279,278.127097491039,77597.46019999988
TW10,2025-04-06,2025-04-W1,51,64403.44203647058,3284575.5438599996
TW10,2025-04-07,2025-04-W2,26,-296.87307384615383,-7718.69992
TW10,2025-04-10,2025-04-W2,28,-358.7222439285714,-10044.222829999999
TW10,2025-04-11,2025-04-W2,31,-4002.517311935484,-124078.03667
TW10,2025-04-12,2025-04-W2,170,-673.1287912941177,-114431.89452000002
TW10,2025-04-13,2025-04-W2,38,-1640.4196407894735,-62335.94635
TW10,2025-04-14,2025-04-W3,117,-240.65495136752136,-28156.62931
TW10,2025-04-17,2025-04-W3,30,-448.66864066666665,-13460.05922
TW10,2025-04-18,2025-04-W3,20,-3539.864808,-70797.29616
TW10,2025-04-19,2025-04-W3,152,-900.654016118421,-136899.41045
TW10,2025-04-20,2025-04-W3,14,-511.56741,-7161.94374
TW10,2025-04-21,2025-04-W4,43,-322.1419037209302,-13852.101859999999
TW10,2025-04-24,2025-04-W4,38,-601.9025573684211,-22872.29718
TW10,2025-04-25,2025-04-W4,32,-39792.419425312495,-1273357.4216099998
TW10,2025-04-26,2025-04-W4,134,-116.79760447761194,-15650.879
TW10,2025-04-27,2025-04-W4,39,-13283.527805128204,-518057.58439999993
TW10,2025-04-28,2025-05-W1,107,-129.35347439252337,-13840.82176
TW10,2025-05-02,2025-05-W1,87,27928.955912528738,2429819.16439
TW10,2025-05-03,2025-05-W1,66,1780.1016604545455,117486.70959
TW10,2025-05-04,2025-05-W1,16,-319.48149875,-5111.70398
TW10,2025-05-05,2025-05-W2,178,-155.08367960674158,-27604.89497
TW10,2025-05-08,2025-05-W2,48,-476.5511804166667,-22874.45666
TW10,2025-05-09,2025-05-W2,31,-643.9269122580646,-19961.73428
TW10,2025-05-10,2025-05-W2,158,-98.93763259493672,-15632.14595
TW10,2025-05-11,2025-05-W2,43,-2192.0995546511626,-94260.28085
TW10,2025-05-12,2025-05-W3,113,-424.9288846902655,-48016.96397
TW10,2025-05-15,2025-05-W3,16,-2347.0999068750007,-37553.59851000001
TW10,2025-05-16,2025-05-W3,27,-5178.873489259259,-139829.58421
TW10,2025-05-17,2025-05-W3,160,-69.255385875,-11080.86174
TW10,2025-05-18,2025-05-W3,73,-133.35611616438356,-9734.99648
TW10,2025-05-19,2025-05-W4,122,-1836.2023335245904,-224016.68469000002
TW10,2025-05-22,2025-05-W4,23,-419.7146208695653,-9653.436280000002
TW10,2025-05-23,2025-05-W4,35,-401.9241968571429,-14067.34689
TW10,2025-05-24,2025-05-W4,191,-3.820404450261776,-729.6972499999993
TW10,2025-05-25,2025-05-W4,31,-33995.49904064516,-1053860.47026
TW10,2025-05-26,2025-06-W1,95,-340.4142591578948,-32339.354620000002
TW10,2025-05-29,2025-06-W1,38,-306.30269342105265,-11639.50235
TW10,2025-05-30,2025-06-W1,34,72457.24231088236,2463546.23857
TW10,2025-05-31,2025-06-W1,149,-111.41830020134229,-16601.32673
TW10,2025-06-01,2025-06-W1,25,-42679.176490000005,-1066979.41225
TW10,2025-06-02,2025-06-W2,87,-148.080656091954,-12883.01708
TW10,2025-06-05,2025-06-W2,38,4177.704309210527,158752.76375
TW10,2025-06-06,2025-06-W2,39,-240.4333658974359,-9376.90127
TW10,2025-06-07,2025-06-W2,133,-417.1338425563909,-55478.80105999999
TW10,2025-06-08,2025-06-W2,57,-57.30224438596491,-3266.22793
TW10,2025-06-09,2025-06-W3,87,-796.2516528735633,-69273.8938
TW10,2025-06-12,2025-06-W3,20,-11022.609499499998,-220452.18998999998
TW10,2025-06-13,2025-06-W3,50,-42.1896184,-2109.48092
TW10,2025-06-14,2025-06-W3,139,-201.4215861151079,-27997.60047
TW10,2025-06-15,2025-06-W3,25,-1354.8614312,-33871.53578
TW10,2025-06-16,2025-06-W4,93,-1369.6930421505378,-127381.45292000001
TW10,2025-06-17,2025-06-W4,12,-87.86345999999999,-1054.36152
TW10,2025-06-19,2025-06-W4,15,-428.8629793333333,-6432.94469
TW10,2025-06-20,2025-06-W4,47,-366.9165821276596,-17245.07936
TW10,2025-06-21,2025-06-W4,362,-189.23371066298344,-68502.60326
TW10,2025-06-26,2025-06-W5,37,-25122.005438378383,-929514.2012200002
TW10,2025-06-27,2025-06-W5,74,-223.5820164864865,-16545.06922
TW10,2025-06-28,2025-06-W5,135,-125.63050140740741,-16960.11769
TW10,2025-06-29,2025-06-W5,30,94304.74351233334,2829142.30537
TW10,2025-06-30,2025-07-W1,94,-231.9672295744681,-21804.91958
TW10,2025-07-03,2025-07-W1,45,3239.989199555556,145799.51398000002
TW10,2025-07-04,2025-07-W1,70,-11060.148875857143,-774210.42131
TW10,2025-07-05,2025-07-W1,136,-55.70020242647059,-7575.22753
TW10,2025-07-06,2025-07-W1,59,-103.65863050847457,-6115.8592
TW10,2025-07-07,2025-07-W2,94,-546.9498765957447,-51413.288400000005
TW10,2025-07-10,2025-07-W2,25,-236.5331016,-5913.32754
TW10,2025-07-11,2025-07-W2,40,-1497.59309775,-59903.72391
TW10,2025-07-12,2025-07-W2,69,-1830.9441242028986,-126335.14457
TW10,2025-07-13,2025-07-W2,10,-81.096505,-810.9650499999999
TW10,2025-07-14,2025-07-W3,103,-277.51185116504854,-28583.72067
TW10,2025-07-17,2025-07-W3,36,-250.82387527777777,-9029.65951
TW10,2025-07-18,2025-07-W3,34,-5082.975520294118,-172821.16769
TW10,2025-07-19,2025-07-W3,140,-1063.396317785714,-148875.48448999997
TW10,2025-07-20,2025-07-W3,65,-109.65877969230769,-7127.82068
TW10,2025-07-21,2025-07-W4,52,-158.67837673076923,-8251.27559
TW10,2025-07-24,2025-07-W4,87,-679.238796091954,-59093.775259999995
TW10,2025-07-25,2025-07-W4,57,-35348.41808403509,-2014859.83079
TW10,2025-07-26,2025-07-W4,172,-52.39164738372093,-9011.36335
TW10,2025-07-27,2025-07-W4,57,-52.11337385964912,-2970.46231
TW10,2025-07-28,2025-08-W1,117,-80.23642538461539,-9387.66177
TW10,2025-07-31,2025-08-W1,27,106665.77193703705,2879975.8423
TW10,2025-08-01,2025-08-W1,40,-1106.26745525,-44250.69821
TW10,2025-08-02,2025-08-W1,60,-181.18071783333335,-10870.84307
TW10,2025-08-03,2025-08-W1,53,3104.3524033962267,164530.67738
TW10,2025-08-04,2025-08-W2,17,-657.1183564705882,-11171.01206
TW10,2025-08-07,2025-08-W2,112,-960.2644199107143,-107549.61503
TW10,2025-08-08,2025-08-W2,82,-254.66884621951223,-20882.845390000002
TW10,2025-08-09,2025-08-W2,129,-61.28828798449612,-7906.18915
TW10,2025-08-10,2025-08-W2,97,-1481.5488393814433,-143710.23742
TW10,2025-08-11,2025-08-W3,112,-554.4225904464286,-62095.33013
TW10,2025-08-14,2025-08-W3,7,-990.9049514285716,-6936.334660000001
TW10,2025-08-15,2025-08-W3,79,-529.1765015189873,-41804.94362
TW10,2025-08-16,2025-08-W3,128,-70.142781328125,-8978.27601
TW10,2025-08-17,2025-08-W3,89,-106.10284011235956,-9443.15277
TW10,2025-08-18,2025-08-W4,67,-689.4027156716418,-46189.98195
TW10,2025-08-21,2025-08-W4,39,-6231.195853846153,-243016.63829999996
TW10,2025-08-22,2025-08-W4,41,-996.3877653658536,-40851.89838
TW10,2025-08-23,2025-08-W4,200,-97.7293917,-19545.87834
TW10,2025-08-24,2025-08-W4,51,-166.5649337254902,-8494.81162
TW10,2025-08-25,2025-08-W5,107,-200.10670112149535,-21411.41702
TW10,2025-08-28,2025-08-W5,42,-146.08003380952383,-6135.36142
TW10,2025-08-29,2025-08-W5,71,42369.4603056338,3008231.6817
TW10,2025-08-30,2025-08-W5,156,-36.396078333333335,-5677.78822
TW10,2025-08-31,2025-08-W5,83,-255.58726698795178,-21213.743159999998
TW10,2025-09-01,2025-09-W1,136,-438.2080996323529,-59596.30155
TW10,2025-09-04,2025-09-W1,79,1965.2855665822785,155257.55976
TW10,2025-09-05,2025-09-W1,72,-71.84014875,-5172.49071
TW10,2025-09-06,2025-09-W1,88,-114.36796056818183,-10064.38053
TW10,2025-09-07,2025-09-W1,25,-182.2447364,-4556.11841
TW10,2025-09-08,2025-09-W2,117,-1340.8530192307692,-156879.80325
TW10,2025-09-11,2025-09-W2,32,-2111.402629375,-67564.88414
TW10,2025-09-12,2025-09-W2,28,-78.2226125,-2190.23315
TW10,2025-09-13,2025-09-W2,127,-37.53359125984252,-4766.76609
TW10,2025-09-14,2025-09-W2,50,-1255.7855389999997,-62789.27694999999
TW10,2025-09-15,2025-09-W3,121,7886.426284214876,954257.58039
TW10,2025-09-18,2025-09-W3,25,-4133.623242,-103340.58105
TW10,2025-09-19,2025-09-W3,86,-117.30396279069767,-10088.1408
TW10,2025-09-20,2025-09-W3,188,-884.1345630319149,-166217.29785
TW10,2025-09-21,2025-09-W3,73,-43829.66271273972,-3199565.37803
TW10,2025-09-22,2025-09-W4,137,-219.17405715328468,-30026.845830000002
TW10,2025-09-23,2025-09-W4,7,-47.43285142857143,-332.02996
TW10,2025-09-25,2025-09-W4,22,-57352.011498636355,-1261744.2529699998
TW10,2025-09-26,2025-09-W4,36,-579.3971108333333,-20858.29599
TW10,2025-09-27,2025-09-W4,164,-29.972105609756095,-4915.425319999999
TW10,2025-09-28,2025-09-W4,164,12984.320145609754,2129428.5038799997
TW10,2025-10-02,2025-10-W1,21,-862.0113947619049,-18102.23929
TW10,2025-10-03,2025-10-W1,88,1608.413177159091,141540.35959
TW10,2025-10-04,2025-10-W1,152,-141.10825335526314,-21448.45451
TW10,2025-10-05,2025-10-W1,26,-440.11950884615385,-11443.10723
TW10,2025-10-06,2025-10-W2,155,-204.13659148387097,-31641.17168
TW10,2025-10-11,2025-10-W2,113,-745.4318557522124,-84233.7997
TW10,2025-10-12,2025-10-W2,86,-1231.142529651163,-105878.25755000001
TW10,2025-10-13,2025-10-W3,56,-247.26685875,-13846.94409
TW10,2025-10-16,2025-10-W3,37,-285.24187216216217,-10553.94927
TW10,2025-10-17,2025-10-W3,95,-215.40411463157892,-20463.39089
TW10,2025-10-18,2025-10-W3,166,-797.3921955421687,-132367.10446
TW10,2025-10-19,2025-10-W3,43,-3840.3808955813947,-165136.37850999998
TW10,2025-10-20,2025-10-W4,140,-2043.7227810714285,-286121.18935
TW10,2025-10-23,2025-10-W4,37,-296.29331648648645,-10962.85271
TW10,2025-10-24,2025-10-W4,20,-866.733551,-17334.67102
TW10,2025-10-25,2025-10-W4,151,-13809.134492715231,-2085179.3084
TW10,2025-10-26,2025-10-W4,55,-298.35082963636364,-16409.29563
TW10,2025-10-27,2025-11-W1,151,-138.09282569536424,-20852.01668
TW10,2025-10-30,2025-11-W1,16,179427.45569062498,2870839.2910499997
TW10,2025-10-31,2025-11-W1,90,-72.74501111111111,-6547.051
VN20,2025-01-03,2025-01-W1,228,-44.05236065789474,-10043.93823
VN20,2025-01-04,2025-01-W1,85,-64.23845011764706,-5460.26826
VN20,2025-01-05,2025-01-W1,54,-29.78635870370371,-1608.4633700000002
VN20,2025-01-06,2025-01-W2,145,-115.81942406896553,-16793.81649
VN20,2025-01-09,2025-01-W2,38,5773.471789210526,219391.92799
VN20,2025-01-10,2025-01-W2,40,97.7789785,3911.1591399999998
VN20,2025-01-11,2025-01-W2,42,1098.175169761905,46123.357130000004
VN20,2025-01-12,2025-01-W2,97,-66.66388577319587,-6466.39692
VN20,2025-01-13,2025-01-W3,144,-833.4692055555556,-120019.56560000002
VN20,2025-01-16,2025-01-W3,40,7072.358807999999,282894.35231999995
VN20,2025-01-17,2025-01-W3,32,-150.6491025,-4820.77128
VN20,2025-01-18,2025-01-W3,120,723.5239529166666,86822.87435
VN20,2025-01-19,2025-01-W3,380,-139.66714371052632,-53073.51461
VN20,2025-01-27,2025-02-W1,193,-87.15344803108809,-16820.61547
VN20,2025-01-30,2025-02-W1,17,-64151.85028235295,-1090581.4548000002
VN20,2025-01-31,2025-02-W1,15,581.2450486666654,8718.67572999998
VN20,2025-02-01,2025-02-W1,52,-67.91377288461538,-3531.5161900000003
VN20,2025-02-02,2025-02-W1,22,-16.722059545454545,-367.88531
VN20,2025-02-03,2025-02-W2,65,1417.796307076923,92156.75996
VN20,2025-02-06,2025-02-W2,24,6988.708535000001,167729.00484
VN20,2025-02-07,2025-02-W2,41,-181.76028780487806,-7452.1718
VN20,2025-02-08,2025-02-W2,60,564.8494538333332,33890.967229999995
VN20,2025-02-09,2025-02-W2,24,-91.71087333333334,-2201.0609600000003
VN20,2025-02-10,2025-02-W3,35,-137.841676,-4824.45866
VN20,2025-02-13,2025-02-W3,26,14536.372051153845,377945.67332999996
VN20,2025-02-14,2025-02-W3,17,3617.480830588236,61497.17412000001
VN20,2025-02-15,2025-02-W3,138,-70.03070804347827,-9664.237710000001
VN20,2025-02-16,2025-02-W3,38,-289.6671094736842,-11007.35016
VN20,2025-02-17,2025-02-W4,195,385.3747918461538,75148.08441
VN20,2025-02-20,2025-02-W4,24,-34292.99521541667,-823031.88517
VN20,2025-02-21,2025-02-W4,42,36.90902738095238,1550.17915
VN20,2025-02-22,2025-02-W4,44,22.23223659090905,978.2184099999982
VN20,2025-02-23,2025-02-W4,95,-386.50464263157886,-36717.941049999994
VN20,2025-02-24,2025-03-W1,87,-884.6647974712641,-76965.83737999998
VN20,2025-02-27,2025-03-W1,30,654.4585593333312,19633.756779999938
VN20,2025-02-28,2025-03-W1,45,-2837.0623097777757,-127667.8039399999
VN20,2025-03-01,2025-03-W1,42,-88.44268833333334,-3714.5929100000003
VN20,2025-03-02,2025-03-W1,58,-112.54399275862067,-6527.551579999999
VN20,2025-03-03,2025-03-W2,84,-201.16160309523806,-16897.57466
VN20,2025-03-06,2025-03-W2,19,-319.90378842105264,-6078.17198
VN20,2025-03-07,2025-03-W2,30,-47.41086266666668,-1422.3258800000003
VN20,2025-03-08,2025-03-W2,98,-56.93138326530612,-5579.275559999999
VN20,2025-03-09,2025-03-W2,37,-247.3512356756757,-9151.99572
VN20,2025-03-10,2025-03-W3,52,-73.28707076923078,-3810.9276800000002
VN20,2025-03-13,2025-03-W3,46,2250.9030058695653,103541.53827
VN20,2025-03-14,2025-03-W3,21,-25.672687142857143,-539.12643
VN20,2025-03-15,2025-03-W3,23,-19.91633086956522,-458.07561
VN20,2025-03-16,2025-03-W3,68,1576.2797294117645,107187.0216
VN20,2025-03-17,2025-03-W4,68,-216.60985602941176,-14729.47021
VN20,2025-03-20,2025-03-W4,56,-263.0047475,-14728.26586
VN20,2025-03-21,2025-03-W4,63,-1308.9393738095232,-82463.18054999996
VN20,2025-03-22,2025-03-W4,45,-27.23827377777778,-1225.72232
VN20,2025-03-23,2025-03-W4,6,-132.382375,-794.29425
VN20,2025-03-24,2025-03-W5,51,-408.0751525490196,-20811.83278
VN20,2025-03-27,2025-03-W5,51,-96.58715980392157,-4925.94515
VN20,2025-03-28,2025-03-W5,29,-701.1938168965518,-20334.62069
VN20,2025-03-29,2025-03-W5,38,2275.412179736842,86465.66283
VN20,2025-03-30,2025-03-W5,69,-5860.142336376809,-404349.82120999985
VN20,2025-03-31,2025-04-W1,47,594.1500885106383,27925.05416
VN20,2025-04-03,2025-04-W1,19,10437.003806315788,198303.07231999998
VN20,2025-04-04,2025-04-W1,111,311.46585216216215,34572.70959
VN20,2025-04-05,2025-04-W1,49,-41.40027326530612,-2028.61339
VN20,2025-04-06,2025-04-W1,71,-149.35649169014084,-10604.31091
VN20,2025-04-07,2025-04-W2,84,1220.794485595238,102546.73679
VN20,2025-04-10,2025-04-W2,8,144.5554575,1156.44366
VN20,2025-04-11,2025-04-W2,43,4104.518463488372,176494.29392999999
VN20,2025-04-12,2025-04-W2,70,-10.340816285714284,-723.85714
VN20,2025-04-13,2025-04-W2,63,-302.90823888888895,-19083.219050000003
VN20,2025-04-14,2025-04-W3,127,644.4351743307086,81843.26714
VN20,2025-04-17,2025-04-W3,21,1178.8906690476183,24756.704049999986
VN20,2025-04-18,2025-04-W3,29,-96.77045931034482,-2806.34332
VN20,2025-04-19,2025-04-W3,111,-1085.9884973873875,-120544.72321000001
VN20,2025-04-20,2025-04-W3,60,-354.69255983333335,-21281.55359
VN20,2025-04-21,2025-04-W4,117,-146.41463094017095,-17130.51182
VN20,2025-04-24,2025-04-W4,29,3504.0089113793106,101616.25843
VN20,2025-04-25,2025-04-W4,105,3.8934539999999958,408.81266999999957
VN20,2025-04-26,2025-04-W4,91,-67.4506354945055,-6138.0078300000005
VN20,2025-04-27,2025-04-W4,13,-57149.541318461546,-742944.0371400001
VN20,2025-04-28,2025-05-W1,222,368.46154810810805,81798.46367999999
VN20,2025-05-04,2025-05-W1,130,226.75555315384628,29478.221910000015
VN20,2025-05-05,2025-05-W2,157,1067.2819386624205,167563.26437000002
VN20,2025-05-08,2025-05-W2,24,3470.8032675,83299.27842
VN20,2025-05-09,2025-05-W2,109,-59.436845871559626,-6478.6161999999995
VN20,2025-05-10,2025-05-W2,102,-98.43268676470589,-10040.13405
VN20,2025-05-11,2025-05-W2,43,-89.53212418604652,-3849.88134
VN20,2025-05-12,2025-05-W3,137,1683.500290218978,230639.53975999999
VN20,2025-05-15,2025-05-W3,23,10415.462374347826,239555.63460999998
VN20,2025-05-16,2025-05-W3,25,-185.645392,-4641.1348
VN20,2025-05-17,2025-05-W3,35,-326.66334142857147,-11433.216950000002
VN20,2025-05-18,2025-05-W3,19,-439.16746315789464,-8344.181799999998
VN20,2025-05-19,2025-05-W4,186,278.87576424731185,51870.89215
VN20,2025-05-22,2025-05-W4,23,-1692.2337417391302,-38921.376059999995
